iter,cost
77,1.44439
78,1.44439
79,1.44439
80,1.44439
81,1.44438
82,1.44438
83,1.44438
84,1.44433
85,1.44433
86,1.44433
87,1.44433
88,1.44433
89,1.44433
90,1.44433
91,1.44433
92,1.44433
93,1.44433
94,1.44433
95,1.44433
96,1.44433
97,1.44433
98,1.44433
99,1.44433
100,1.44433
101,1.44121
102,1.44121
103,1.44095
104,1.44095
105,1.44077
106,1.44077
107,1.44077
108,1.44077
109,1.44077
110,1.44077
111,1.44077
112,1.44077
113,1.44077
114,1.44077
115,1.44077
116,1.43663
117,1.43663
118,1.43663
119,1.43663
120,1.43663
121,1.43663
122,1.43663
123,1.43663
124,1.43663
125,1.43663
126,1.43663
127,1.43663
128,1.43663
129,1.43663
130,1.43663
131,1.43663
132,1.43663
133,1.43663
134,1.43663
135,1.43663
136,1.43663
137,1.43663
138,1.43663
139,1.43663
140,1.43663
141,1.43663
142,1.43663
143,1.43663
144,1.43663
145,1.43663
146,1.43663
147,1.43663
148,1.43663
149,1.43663
0,2.80418
1,2.08678
2,2.08678
3,2.08678
4,1.99894
5,1.89632
6,1.88195
7,1.67914
8,1.67914
9,1.67914
10,1.67022
11,1.67022
12,1.67022
13,1.66783
14,1.65717
15,1.63518
16,1.63518
17,1.63518
18,1.63326
19,1.63326
20,1.63326
21,1.63326
22,1.63326
23,1.63326
24,1.62824
25,1.62824
26,1.62824
27,1.62824
28,1.62636
29,1.62636
30,1.62636
31,1.62636
32,1.62495
33,1.62495
34,1.62034
35,1.62034
36,1.62034
37,1.62034
38,1.62034
39,1.61778
40,1.61778
41,1.61778
42,1.61778
43,1.60996
44,1.60996
45,1.60996
46,1.6067
47,1.6067
48,1.60021
49,1.60021
50,1.59622
51,1.59319
52,1.59319
53,1.58679
54,1.58679
55,1.58679
56,1.58679
57,1.58528
58,1.58528
59,1.58528
60,1.58528
61,1.58473
62,1.58208
63,1.58208
64,1.58095
65,1.58095
66,1.57802
67,1.57791
68,1.57558
69,1.57416
70,1.57326
71,1.57147
72,1.57139
73,1.57038
74,1.56935
75,1.56741
76,1.56465
77,1.5602
78,1.55661
79,1.5535
80,1.55081
81,1.54835
82,1.54617
83,1.54422
84,1.54033
85,1.53522
86,1.52713
87,1.52
88,1.5137
89,1.5137
90,1.5137
91,1.511
92,1.50966
93,1.50798
94,1.50798
95,1.50798
96,1.50798
97,1.50784
98,1.50784
99,1.50784
100,1.5078
101,1.50551
102,1.50551
103,1.50551
104,1.50551
105,1.50551
106,1.50551
107,1.50551
108,1.50551
109,1.50551
110,1.50551
111,1.50551
112,1.50551
113,1.50551
114,1.50551
115,1.50551
116,1.50551
117,1.50551
118,1.50551
119,1.50551
120,1.50551
121,1.50551
122,1.50551
123,1.50551
124,1.50551
125,1.50551
126,1.50551
127,1.50551
128,1.50551
129,1.50551
130,1.50551
131,1.50551
132,1.50551
133,1.50551
134,1.50551
135,1.50551
136,1.50551
137,1.50551
138,1.50551
139,1.50551
140,1.50551
141,1.50551
142,1.50551
143,1.50551
144,1.50551
145,1.50551
146,1.50551
147,1.50551
148,1.50551
149,1.50551
0,2.85322
1,2.85322
2,2.78275
3,2.78275
4,2.65093
5,2.59102
6,2.35201
7,2.35201
8,2.23989
9,2.08548
10,1.85339
11,1.85339
12,1.85339
13,1.8421
14,1.8421
15,1.81093
16,1.81093
17,1.81093
18,1.76962
19,1.76962
20,1.76962
21,1.7681
22,1.75408
23,1.7532
24,1.74717
25,1.73782
26,1.73782
27,1.73296
28,1.72704
29,1.72704
30,1.72704
31,1.72704
32,1.72704
33,1.72704
34,1.72704
35,1.72704
36,1.72704
37,1.72704
38,1.72704
39,1.72704
40,1.72704
41,1.72704
42,1.72699
43,1.72498
44,1.72498
45,1.72498
46,1.72498
47,1.72498
48,1.72498
49,1.72498
50,1.72498
51,1.72498
52,1.72498
53,1.72498
54,1.72498
55,1.72498
56,1.72498
57,1.72498
58,1.72498
59,1.72498
60,1.7247
61,1.7247
62,1.7247
63,1.7247
64,1.7247
65,1.7247
66,1.7247
67,1.7247
68,1.7247
69,1.7247
70,1.7247
71,1.7247
72,1.72465
73,1.72462
74,1.72458
75,1.72458
76,1.7244
77,1.7244
78,1.72424
79,1.72424
80,1.72424
81,1.72402
82,1.724
83,1.7239
84,1.7239
85,1.72355
86,1.72355
87,1.72355
88,1.72355
89,1.72345
90,1.72345
91,1.72345
92,1.72345
93,1.72345
94,1.72343
95,1.72327
96,1.72327
97,1.72327
98,1.72327
99,1.72327
100,1.72327
101,1.72327
102,1.72327
103,1.72327
104,1.72327
105,1.72327
106,1.72327
107,1.72327
108,1.72327
109,1.72327
110,1.72327
111,1.72327
112,1.72327
113,1.72327
114,1.72327
115,1.72327
116,1.72327
117,1.72327
118,1.72327
119,1.72324
120,1.72322
121,1.72321
122,1.72317
123,1.72317
124,1.72317
125,1.72317
126,1.72316
127,1.72316
128,1.72316
129,1.72316
130,1.72316
131,1.72316
132,1.72316
133,1.72316
134,1.72316
135,1.72316
136,1.72316
137,1.72316
138,1.72316
139,1.72316
140,1.72316
141,1.72316
142,1.72316
143,1.72316
144,1.72316
145,1.72316
146,1.72316
147,1.72316
148,1.72316
149,1.72316
0,2.81061
1,2.29597
2,2.27425
3,2.27425
4,2.27425
5,2.05627
6,2.05627
7,2.05627
8,2.05627
9,1.96707
10,1.90794
11,1.90794
12,1.76954
13,1.76954
14,1.76954
15,1.76954
16,1.7382
17,1.68639
18,1.68639
19,1.68639
20,1.68639
21,1.66165
22,1.66165
23,1.66165
24,1.66165
25,1.66165
26,1.66165
27,1.66165
28,1.66165
29,1.66165
30,1.66152
31,1.66152
32,1.66152
33,1.66152
34,1.66152
35,1.66152
36,1.65679
37,1.65679
38,1.65679
39,1.65679
40,1.65679
41,1.65563
42,1.65423
43,1.65423
44,1.65423
45,1.65423
46,1.65423
47,1.65423
48,1.65292
49,1.65292
50,1.65292
51,1.65292
52,1.65292
53,1.65292
54,1.65292
55,1.65254
56,1.65254
57,1.65213
58,1.65213
59,1.65213
60,1.65205
61,1.65205
62,1.65205
63,1.65205
64,1.65205
65,1.65205
66,1.65205
67,1.65205
68,1.65205
69,1.65205
70,1.65205
71,1.65205
72,1.65205
73,1.65205
74,1.65146
75,1.65146
76,1.65146
77,1.65146
78,1.65134
79,1.65134
80,1.65134
81,1.65134
82,1.65134
83,1.65134
84,1.65134
85,1.65134
86,1.65134
87,1.65134
88,1.65134
89,1.65134
90,1.65134
91,1.65134
92,1.65134
93,1.65134
94,1.65126
95,1.65126
96,1.65126
97,1.65126
98,1.65126
99,1.65126
100,1.65126
101,1.65122
102,1.65122
103,1.65122
104,1.65122
105,1.65122
106,1.65122
107,1.65122
108,1.65122
109,1.65122
110,1.65122
111,1.65122
112,1.65122
113,1.65122
114,1.65122
115,1.65122
116,1.65122
117,1.65122
118,1.65115
119,1.65115
120,1.65115
121,1.65115
122,1.65113
123,1.65113
124,1.65113
125,1.65113
126,1.65113
127,1.65113
128,1.65113
129,1.65113
130,1.65113
131,1.65113
132,1.65113
133,1.65113
134,1.65113
135,1.65113
136,1.65113
137,1.65113
138,1.65113
139,1.65113
140,1.65113
141,1.65113
142,1.65113
143,1.65113
144,1.65113
145,1.65113
146,1.65113
147,1.65113
148,1.65113
149,1.65113
0,2.82401
1,2.44919
2,2.44919
3,2.03173
4,2.03173
5,2.03173
6,1.88508
7,1.88508
8,1.69695
9,1.69695
10,1.69695
11,1.65841
12,1.65841
13,1.65841
14,1.65841
15,1.65841
16,1.65841
17,1.65841
18,1.63838
19,1.62201
20,1.62201
21,1.62201
22,1.62201
23,1.61186
24,1.61186
25,1.61186
26,1.61186
27,1.60335
28,1.60335
29,1.60335
30,1.60335
31,1.60335
32,1.60335
33,1.60335
34,1.60335
35,1.60335
36,1.60335
37,1.60335
38,1.60335
39,1.60335
40,1.60335
41,1.60335
42,1.60335
43,1.60335
44,1.59979
45,1.59979
46,1.59979
47,1.59979
48,1.59979
49,1.59979
50,1.59979
51,1.59979
52,1.59979
53,1.59923
54,1.59923
55,1.59923
56,1.59923
57,1.59923
58,1.5962
59,1.5962
60,1.5962
61,1.5962
62,1.5962
63,1.5962
64,1.5962
65,1.5962
66,1.5962
67,1.5962
68,1.59579
69,1.59579
70,1.59562
71,1.59562
72,1.59534
73,1.59464
74,1.59323
75,1.59323
76,1.59323
77,1.59323
78,1.59323
79,1.59323
80,1.59265
81,1.59265
82,1.59265
83,1.58488
84,1.58488
85,1.58488
86,1.58487
87,1.58204
88,1.58204
89,1.58081
90,1.58081
91,1.58081
92,1.58081
93,1.58081
94,1.58081
95,1.58081
96,1.58081
97,1.58081
98,1.58081
99,1.58063
100,1.58063
101,1.58063
102,1.58063
103,1.58029
104,1.58029
105,1.58029
106,1.58025
107,1.58025
108,1.58025
109,1.58025
110,1.58025
111,1.58025
112,1.58025
113,1.58025
114,1.58025
115,1.58025
116,1.58025
117,1.57998
118,1.57989
119,1.57988
120,1.57986
121,1.57986
122,1.57986
123,1.57986
124,1.57986
125,1.57986
126,1.57986
127,1.57986
128,1.57986
129,1.57986
130,1.57986
131,1.57986
132,1.57986
133,1.57986
134,1.57986
135,1.57986
136,1.57986
137,1.57986
138,1.57986
139,1.57986
140,1.57986
141,1.57986
142,1.57986
143,1.57986
144,1.57986
145,1.57986
146,1.57986
147,1.57986
148,1.57986
149,1.57986
0,2.57129
1,2.33836
2,2.20436
3,2.04755
4,2.04755
5,1.79241
6,1.79241
7,1.79241
8,1.79241
9,1.71329
10,1.71329
11,1.71249
12,1.71249
13,1.71249
14,1.71249
15,1.70235
16,1.60716
17,1.60716
18,1.60716
19,1.60716
20,1.60716
21,1.60716
22,1.60716
23,1.60716
24,1.60388
25,1.60388
26,1.60388
27,1.60388
28,1.60388
29,1.60219
30,1.60219
31,1.60219
32,1.58289
33,1.58289
34,1.58289
35,1.58289
36,1.58289
37,1.57905
38,1.57905
39,1.57905
40,1.57905
41,1.56215
42,1.56215
43,1.56215
44,1.56215
45,1.56215
46,1.56215
47,1.56215
48,1.56215
49,1.56215
50,1.56215
51,1.56215
52,1.56215
53,1.56215
54,1.5615
55,1.55491
56,1.55491
57,1.55491
58,1.55491
59,1.55491
60,1.55491
61,1.55491
62,1.55491
63,1.55491
64,1.55491
65,1.55491
66,1.55491
67,1.55491
68,1.55491
69,1.55491
70,1.55491
71,1.55491
72,1.55491
73,1.55491
74,1.55491
75,1.55491
76,1.55491
77,1.55491
78,1.55491
79,1.55491
80,1.55491
81,1.55491
82,1.55491
83,1.55491
84,1.55491
85,1.55491
86,1.55491
87,1.55491
88,1.55491
89,1.55491
90,1.55491
91,1.55491
92,1.55491
93,1.55491
94,1.55491
95,1.55491
96,1.55491
97,1.55491
98,1.55491
99,1.55472
100,1.55472
101,1.55472
102,1.55363
103,1.55363
104,1.55363
105,1.55363
106,1.55363
107,1.55363
108,1.55363
109,1.55363
110,1.55363
111,1.55363
112,1.55363
113,1.55363
114,1.55363
115,1.55363
116,1.55363
117,1.55363
118,1.55347
119,1.55347
120,1.55347
121,1.55347
122,1.55345
123,1.55339
124,1.55334
125,1.55334
126,1.55334
127,1.55332
128,1.55332
129,1.55331
130,1.55331
131,1.55331
132,1.55331
133,1.55331
134,1.55331
135,1.55331
136,1.55331
137,1.55331
138,1.55331
139,1.55331
140,1.55331
141,1.55331
142,1.55331
143,1.55331
144,1.55331
145,1.55331
146,1.55331
147,1.55331
148,1.55331
149,1.55331
0,3.08247
1,2.74644
2,2.44093
3,2.44093
4,2.44093
5,2.17143
6,2.10742
7,2.10742
8,2.04159
9,2.04159
10,1.91233
11,1.91233
12,1.91233
13,1.81874
14,1.80262
15,1.80262
16,1.80262
17,1.80262
18,1.80262
19,1.79864
20,1.79864
21,1.79864
22,1.79864
23,1.79864
24,1.79864
25,1.79864
26,1.79755
27,1.79021
28,1.79021
29,1.78677
30,1.77461
31,1.77461
32,1.77461
33,1.77008
34,1.77008
35,1.77008
36,1.77008
37,1.76869
38,1.76869
39,1.76869
40,1.75506
41,1.75506
42,1.75506
43,1.75506
44,1.75179
45,1.74921
46,1.73056
47,1.73056
48,1.73056
49,1.72751
50,1.72155
51,1.72139
52,1.72139
53,1.72131
54,1.72094
55,1.72094
56,1.72094
57,1.71924
58,1.71924
59,1.71577
60,1.71577
61,1.71577
62,1.71516
63,1.71516
64,1.71516
65,1.71516
66,1.71455
67,1.71455
68,1.71455
69,1.71455
70,1.71455
71,1.7126
72,1.7126
73,1.7126
74,1.7126
75,1.7126
76,1.7126
77,1.7126
78,1.7126
79,1.7126
80,1.7126
81,1.7126
82,1.71259
83,1.71259
84,1.71259
85,1.71246
86,1.71246
87,1.71246
88,1.71246
89,1.71246
90,1.71246
91,1.71246
92,1.71246
93,1.71246
94,1.71246
95,1.71246
96,1.71246
97,1.71246
98,1.71246
99,1.71246
100,1.71246
101,1.71235
102,1.71217
103,1.71217
104,1.71217
105,1.71217
106,1.71217
107,1.71217
108,1.71217
109,1.71217
110,1.71217
111,1.71217
112,1.71217
113,1.71217
114,1.71196
115,1.71172
116,1.71172
117,1.71172
118,1.71163
119,1.71163
120,1.71163
121,1.71163
122,1.71163
123,1.71163
124,1.71163
125,1.71163
126,1.71163
127,1.71163
128,1.71163
129,1.71163
130,1.71163
131,1.71163
132,1.71163
133,1.71163
134,1.71163
135,1.71163
136,1.71163
137,1.71163
138,1.71163
139,1.71163
140,1.71163
141,1.71163
142,1.71163
143,1.71163
144,1.71163
145,1.71163
146,1.71163
147,1.71163
148,1.71163
149,1.71163
0,2.3423
1,2.0219
2,1.88259
3,1.88259
4,1.87584
5,1.87584
6,1.82362
7,1.82362
8,1.82362
9,1.82362
10,1.82362
11,1.81803
12,1.81803
13,1.81803
14,1.81803
15,1.80198
16,1.80198
17,1.80198
18,1.78384
19,1.78384
20,1.77282
21,1.77282
22,1.77282
23,1.77282
24,1.77282
25,1.77282
26,1.77282
27,1.77282
28,1.77282
29,1.77282
30,1.77282
31,1.77282
32,1.77282
33,1.77143
34,1.77143
35,1.77143
36,1.77143
37,1.77143
38,1.77143
39,1.77143
40,1.77143
41,1.77143
42,1.77143
43,1.771
44,1.76849
45,1.76849
46,1.76849
47,1.76578
48,1.76578
49,1.76578
50,1.76512
51,1.76512
52,1.76512
53,1.76472
54,1.76472
55,1.76472
56,1.76472
57,1.76472
58,1.76472
59,1.76472
60,1.76472
61,1.76472
62,1.76472
63,1.76434
64,1.76434
65,1.76429
66,1.76429
67,1.76429
68,1.76429
69,1.76429
70,1.76429
71,1.76429
72,1.76429
73,1.76371
74,1.76371
75,1.76371
76,1.76371
77,1.76371
78,1.76371
79,1.76371
80,1.76371
81,1.76359
82,1.76359
83,1.76359
84,1.76325
85,1.76325
86,1.76325
87,1.76325
88,1.76325
89,1.76325
90,1.76325
91,1.76325
92,1.76325
93,1.76325
94,1.76325
95,1.76325
96,1.76313
97,1.76313
98,1.76313
99,1.76313
100,1.76313
101,1.76313
102,1.76313
103,1.76313
104,1.76313
105,1.76313
106,1.76313
107,1.76313
108,1.76313
109,1.76313
110,1.76313
111,1.76313
112,1.76313
113,1.76313
114,1.76313
115,1.76313
116,1.76313
117,1.76313
118,1.76313
119,1.76313
120,1.76313
121,1.76313
122,1.76313
123,1.76313
124,1.76313
125,1.76313
126,1.76313
127,1.76313
128,1.76313
129,1.76313
130,1.76313
131,1.76313
132,1.76313
133,1.76313
134,1.76313
135,1.76313
136,1.76313
137,1.76313
138,1.76313
139,1.76313
140,1.76313
141,1.76313
142,1.76313
143,1.76313
144,1.76313
145,1.76313
146,1.76313
147,1.76313
148,1.76313
149,1.76313
0,2.74365
1,2.23101
2,2.23101
3,2.08862
4,2.02265
5,2.02265
6,1.90326
7,1.90326
8,1.90326
9,1.73805
10,1.73805
11,1.73805
12,1.73805
13,1.73805
14,1.73805
15,1.68442
16,1.68442
17,1.68442
18,1.68442
19,1.68442
20,1.68442
21,1.68442
22,1.68442
23,1.68016
24,1.68016
25,1.68016
26,1.68016
27,1.68016
28,1.68016
29,1.67482
30,1.67482
31,1.67482
32,1.67482
33,1.67482
34,1.67482
35,1.67482
36,1.67482
37,1.67482
38,1.67482
39,1.67154
40,1.67154
41,1.67154
42,1.66545
43,1.66545
44,1.66545
45,1.66545
46,1.66545
47,1.66545
48,1.66545
49,1.66545
50,1.66545
51,1.66545
52,1.66532
53,1.66532
54,1.66532
55,1.66532
56,1.66532
57,1.66532
58,1.66532
59,1.66532
60,1.66532
61,1.66532
62,1.66477
63,1.66477
64,1.66477
65,1.66477
66,1.66477
67,1.66477
68,1.66429
69,1.66429
70,1.66429
71,1.66429
72,1.66429
73,1.66429
74,1.66429
75,1.66429
76,1.66429
77,1.66429
78,1.66414
79,1.66414
80,1.66414
81,1.66414
82,1.66414
83,1.66414
84,1.66414
85,1.66414
86,1.66414
87,1.66414
88,1.66414
89,1.66414
90,1.66414
91,1.66414
92,1.66414
93,1.66414
94,1.66414
95,1.66414
96,1.66414
97,1.6641
98,1.6641
99,1.6641
100,1.66404
101,1.66404
102,1.66404
103,1.66403
104,1.66403
105,1.66403
106,1.66403
107,1.66403
108,1.66403
109,1.66403
110,1.66403
111,1.66403
112,1.66403
113,1.66403
114,1.66403
115,1.66403
116,1.66403
117,1.664
118,1.664
119,1.664
120,1.664
121,1.664
122,1.664
123,1.664
124,1.664
125,1.66399
126,1.66399
127,1.66399
128,1.66399
129,1.66399
130,1.66399
131,1.66399
132,1.66399
133,1.66399
134,1.66399
135,1.66399
136,1.66399
137,1.66399
138,1.66399
139,1.66399
140,1.66399
141,1.66399
142,1.66399
143,1.66399
144,1.66399
145,1.66399
146,1.66399
147,1.66399
148,1.66399
149,1.66399
0,3.45727
1,2.22049
2,2.22049
3,2.22049
4,2.22049
5,2.22049
6,2.16017
7,2.03722
8,2.03496
9,1.87737
10,1.87737
11,1.83492
12,1.7105
13,1.7105
14,1.7105
15,1.7105
16,1.7105
17,1.7105
18,1.7105
19,1.7105
20,1.70307
21,1.70307
22,1.6844
23,1.66429
24,1.66429
25,1.66429
26,1.66429
27,1.66429
28,1.66195
29,1.66195
30,1.62684
31,1.62684
32,1.62385
33,1.62385
34,1.62385
35,1.62385
36,1.61772
37,1.61772
38,1.61772
39,1.61772
40,1.61717
41,1.61717
42,1.61717
43,1.61717
44,1.61065
45,1.61065
46,1.61065
47,1.61065
48,1.61065
49,1.61065
50,1.61065
51,1.61065
52,1.61065
53,1.61065
54,1.61065
55,1.61065
56,1.60955
57,1.60955
58,1.60955
59,1.60955
60,1.60955
61,1.60951
62,1.60849
63,1.60849
64,1.60849
65,1.60777
66,1.60777
67,1.60777
68,1.60777
69,1.60777
70,1.60777
71,1.60777
72,1.60777
73,1.60777
74,1.60777
75,1.60777
76,1.60777
77,1.60777
78,1.60777
79,1.60777
80,1.60777
81,1.60777
82,1.60777
83,1.60777
84,1.60777
85,1.60777
86,1.60772
87,1.60772
88,1.60772
89,1.60771
90,1.60769
91,1.60754
92,1.60754
93,1.60754
94,1.60753
95,1.60749
96,1.60749
97,1.60749
98,1.60749
99,1.60749
100,1.60749
101,1.60749
102,1.60749
103,1.60749
104,1.60749
105,1.60749
106,1.60749
107,1.60749
108,1.60749
109,1.60749
110,1.60749
111,1.60749
112,1.60749
113,1.60749
114,1.60749
115,1.60749
116,1.60749
117,1.60742
118,1.60739
119,1.60739
120,1.60739
121,1.60739
122,1.60739
123,1.60739
124,1.60739
125,1.60739
126,1.60739
127,1.60739
128,1.60739
129,1.60739
130,1.60739
131,1.60739
132,1.60739
133,1.60739
134,1.60739
135,1.60739
136,1.60739
137,1.60739
138,1.60739
139,1.60739
140,1.60739
141,1.60739
142,1.60739
143,1.60739
144,1.60739
145,1.60739
146,1.60739
147,1.60739
148,1.60739
149,1.60739
0,2.17213
1,1.94249
2,1.94249
3,1.93049
4,1.93049
5,1.85665
6,1.85665
7,1.85665
8,1.85665
9,1.85665
10,1.80242
11,1.80242
12,1.80242
13,1.80242
14,1.80242
15,1.79354
16,1.76798
17,1.76798
18,1.76798
19,1.76798
20,1.74109
21,1.74109
22,1.74109
23,1.74109
24,1.74109
25,1.74109
26,1.74109
27,1.74109
28,1.74109
29,1.74109
30,1.74109
31,1.73831
32,1.73831
33,1.73831
34,1.73831
35,1.73644
36,1.73626
37,1.73506
38,1.73506
39,1.73506
40,1.73506
41,1.73506
42,1.73506
43,1.73482
44,1.73108
45,1.73108
46,1.73108
47,1.73086
48,1.73075
49,1.73075
50,1.73075
51,1.73075
52,1.73075
53,1.73075
54,1.73075
55,1.73075
56,1.73018
57,1.73018
58,1.73018
59,1.73018
60,1.73018
61,1.73018
62,1.72993
63,1.72993
64,1.72993
65,1.72993
66,1.72988
67,1.72988
68,1.72988
69,1.72988
70,1.72975
71,1.72975
72,1.72975
73,1.72962
74,1.72917
75,1.72917
76,1.72839
77,1.72839
78,1.72839
79,1.72835
80,1.72835
81,1.72835
82,1.72835
83,1.72835
84,1.72833
85,1.72833
86,1.72833
87,1.72833
88,1.72831
89,1.72831
90,1.72828
91,1.72828
92,1.72828
93,1.72814
94,1.72814
95,1.72814
96,1.72814
97,1.72788
98,1.72788
99,1.72784
100,1.72777
101,1.72777
102,1.72777
103,1.72768
104,1.72768
105,1.72768
106,1.72768
107,1.72768
108,1.72768
109,1.72768
110,1.72768
111,1.72768
112,1.72768
113,1.72768
114,1.72768
115,1.72768
116,1.72768
117,1.72763
118,1.72763
119,1.72763
120,1.72763
121,1.72763
122,1.72761
123,1.72761
124,1.72761
125,1.72756
126,1.72755
127,1.72755
128,1.72755
129,1.72755
130,1.72755
131,1.72755
132,1.72755
133,1.72755
134,1.72755
135,1.72755
136,1.72755
137,1.72755
138,1.72755
139,1.72755
140,1.72755
141,1.72755
142,1.72755
143,1.72755
144,1.72755
145,1.72755
146,1.72755
147,1.72755
148,1.72755
149,1.72755
0,3.3012
1,2.62275
2,2.62275
3,2.62275
4,2.38599
5,2.38599
6,1.86646
7,1.86646
8,1.86646
9,1.86646
10,1.86646
11,1.78019
12,1.78019
13,1.78019
14,1.71059
15,1.71059
16,1.68204
17,1.68204
18,1.68204
19,1.68204
20,1.68204
21,1.68204
22,1.67968
23,1.67968
24,1.67968
25,1.67968
26,1.66403
27,1.66403
28,1.66403
29,1.66403
30,1.66403
31,1.66403
32,1.66223
33,1.66223
34,1.66223
35,1.66223
36,1.66223
37,1.66223
38,1.66223
39,1.66223
40,1.66223
41,1.66223
42,1.66223
43,1.66168
44,1.66168
45,1.66168
46,1.66168
47,1.66168
48,1.66168
49,1.66168
50,1.66168
51,1.66168
52,1.66168
53,1.66141
54,1.66141
55,1.66141
56,1.66141
57,1.66141
58,1.66141
59,1.66141
60,1.66127
61,1.65985
62,1.65985
63,1.65985
64,1.65985
65,1.65924
66,1.65924
67,1.65924
68,1.65924
69,1.65924
70,1.65924
71,1.65924
72,1.65924
73,1.65924
74,1.65924
75,1.65924
76,1.65924
77,1.65924
78,1.65924
79,1.65924
80,1.65924
81,1.65924
82,1.65924
83,1.65924
84,1.65924
85,1.65924
86,1.65924
87,1.65924
88,1.65924
89,1.65918
90,1.65918
91,1.65918
92,1.65918
93,1.65918
94,1.65918
95,1.65917
96,1.65917
97,1.65917
98,1.65917
99,1.65917
100,1.65916
101,1.65916
102,1.65914
103,1.65914
104,1.65914
105,1.65914
106,1.65914
107,1.65914
108,1.65914
109,1.65914
110,1.65914
111,1.65914
112,1.65914
113,1.65914
114,1.65914
115,1.65914
116,1.65914
117,1.65914
118,1.65914
119,1.65914
120,1.65914
121,1.65914
122,1.65914
123,1.65914
124,1.65914
125,1.65914
126,1.65914
127,1.65914
128,1.65914
129,1.65913
130,1.65913
131,1.65913
132,1.65913
133,1.65913
134,1.65913
135,1.65913
136,1.65913
137,1.65913
138,1.65913
139,1.65913
140,1.65913
141,1.65913
142,1.65913
143,1.65913
144,1.65913
145,1.65913
146,1.65913
147,1.65913
148,1.65913
149,1.65913
0,2.78874
1,2.09986
2,1.84626
3,1.84626
4,1.84626
5,1.84626
6,1.72514
7,1.72514
8,1.72514
9,1.72514
10,1.66953
11,1.66953
12,1.66953
13,1.66953
14,1.66953
15,1.6464
16,1.6464
17,1.6464
18,1.6464
19,1.6464
20,1.6464
21,1.6464
22,1.6464
23,1.6464
24,1.6464
25,1.6464
26,1.6464
27,1.6464
28,1.6464
29,1.6464
30,1.6464
31,1.6464
32,1.6464
33,1.6464
34,1.6464
35,1.6464
36,1.6464
37,1.6464
38,1.6464
39,1.6464
40,1.6464
41,1.6464
42,1.6464
43,1.6464
44,1.6464
45,1.6464
46,1.6464
47,1.6464
48,1.64588
49,1.64588
50,1.64588
51,1.64588
52,1.64588
53,1.64565
54,1.64565
55,1.64565
56,1.64565
57,1.64166
58,1.64166
59,1.64166
60,1.63474
61,1.63374
62,1.63374
63,1.63374
64,1.63374
65,1.63374
66,1.63374
67,1.63374
68,1.63374
69,1.63374
70,1.63374
71,1.63374
72,1.63154
73,1.63154
74,1.63154
75,1.63154
76,1.62689
77,1.62689
78,1.62246
79,1.62246
80,1.61063
81,1.61063
82,1.61063
83,1.61063
84,1.61063
85,1.61063
86,1.61063
87,1.61063
88,1.61063
89,1.61063
90,1.61063
91,1.61063
92,1.61063
93,1.61063
94,1.61063
95,1.61063
96,1.61063
97,1.61063
98,1.61063
99,1.61063
100,1.61063
101,1.61063
102,1.61002
103,1.60931
104,1.60931
105,1.60931
106,1.60929
107,1.60929
108,1.60929
109,1.60929
110,1.60929
111,1.60929
112,1.60929
113,1.60929
114,1.60929
115,1.60929
116,1.60929
117,1.60929
118,1.60929
119,1.60929
120,1.60915
121,1.60915
122,1.60915
123,1.60915
124,1.60915
125,1.60915
126,1.60915
127,1.60915
128,1.60915
129,1.60915
130,1.60915
131,1.60915
132,1.60915
133,1.60915
134,1.60915
135,1.60915
136,1.60915
137,1.60915
138,1.60915
139,1.60915
140,1.60915
141,1.60915
142,1.60915
143,1.60915
144,1.60915
145,1.60915
146,1.60915
147,1.60915
148,1.60915
149,1.60915
0,2.84447
1,2.10458
2,1.96318
3,1.96318
4,1.96318
5,1.96318
6,1.96318
7,1.96318
8,1.96318
9,1.96318
10,1.96318
11,1.96318
12,1.96318
13,1.96318
14,1.93349
15,1.93035
16,1.93035
17,1.78487
18,1.78487
19,1.77378
20,1.75725
21,1.75725
22,1.70188
23,1.70188
24,1.62953
25,1.62953
26,1.62953
27,1.62953
28,1.62953
29,1.62953
30,1.62953
31,1.62953
32,1.62953
33,1.62706
34,1.62706
35,1.62706
36,1.62706
37,1.62679
38,1.62679
39,1.62679
40,1.62555
41,1.62258
42,1.62258
43,1.62258
44,1.61937
45,1.61937
46,1.61563
47,1.61563
48,1.61563
49,1.61563
50,1.6119
51,1.6119
52,1.6119
53,1.6119
54,1.6119
55,1.6119
56,1.6119
57,1.6119
58,1.6119
59,1.6119
60,1.61174
61,1.60634
62,1.60457
63,1.60118
64,1.59489
65,1.59489
66,1.59489
67,1.59443
68,1.59443
69,1.57292
70,1.57292
71,1.57292
72,1.57292
73,1.57292
74,1.57292
75,1.57292
76,1.57263
77,1.56883
78,1.56883
79,1.56883
80,1.56837
81,1.56591
82,1.56591
83,1.56591
84,1.56591
85,1.56591
86,1.56591
87,1.56591
88,1.56582
89,1.56582
90,1.56582
91,1.56582
92,1.56564
93,1.56564
94,1.56564
95,1.56564
96,1.56564
97,1.56564
98,1.56564
99,1.56564
100,1.56564
101,1.56519
102,1.56519
103,1.56519
104,1.56519
105,1.56519
106,1.56519
107,1.56519
108,1.56519
109,1.56519
110,1.56519
111,1.56519
112,1.56519
113,1.56519
114,1.56519
115,1.56519
116,1.56511
117,1.56499
118,1.56499
119,1.56499
120,1.56499
121,1.56499
122,1.56499
123,1.56499
124,1.56499
125,1.56498
126,1.56496
